"FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,ANTHRO_MIN,ANTHRO_MAX,BIO_MIN,BIO_MAX,LEFT_CHANNEL,RIGHT_CHANNEL,from,to"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.67403559204023,-0.591545969446661,2310,2340"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.730307005226182,-0.619241992393612,2340,2370"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.702041841821783,-0.599592917289794,2370,2400"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.640380872432307,-0.564843520360289,2400,2430"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.617664730432872,-0.557227924137848,2430,2460"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.660317334647681,-0.54823991634035,2460,2490"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.692831017064269,-0.585423715202609,2490,2520"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.69809438201533,-0.62317819523102,2550,2580"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.680000155340427,-0.562215099123639,2520,2550"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.517703205237578,-0.511531280038292,2610,2640"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.87013854659097,-0.855581340199576,2580,2610"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.707029125615301,-0.590206650813754,2670,2700"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.402688778389293,-0.509538300309001,2640,2670"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.725378400124271,-0.620884414297648,2730,2760"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.693297236744181,-0.581551235687221,2700,2730"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.752035641367435,-0.661263426536937,2760,2790"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.699658241029106,-0.580815245919556,2790,2820"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.695468279382543,-0.526701009487356,2850,2880"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.665241961675765,-0.364391464794977,2820,2850"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.66226015965407,-0.564604843200086,2910,2940"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.666055291360116,-0.552745046773208,2880,2910"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.629453710892316,-0.076517973252259,2940,2970"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.674613861125607,-0.54657754546459,2970,3000"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.607422664545162,-0.439360473551927,3000,3030"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.663750439898973,-0.516980418063994,3030,3060"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.657751091217903,-0.525068831539521,3060,3090"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.616404933490969,-0.542142653567338,3090,3120"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.65179146036576,-0.542510523641387,3150,3180"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.59972313802333,-0.518236569577748,3120,3150"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.488630696386121,-0.330482742865513,3180,3210"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.2134293639187,-0.299462083348025,3210,3240"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.629116381584008,-0.592186820883708,3270,3300"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.481137577827864,-0.504616963202414,3240,3270"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.711606863242695,-0.381163330387692,3330,3360"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.73933042701688,-0.651954593249797,3300,3330"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.707716606480153,-0.622754640460735,3360,3390"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.724442948945942,-0.645172503490627,3390,3420"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.675938053438708,-0.635287391994669,3420,3450"
"C:\\Users\\evan\\Desktop\\S4A04633_20180111_160000.wav,96000,16,30,2,ndsi,1024,1000,2000,2000,11000,-0.509447655452994,-0.49872704008447,3450,3480"
